ID_encuesta,Relacion_MarNCP,Ocu_agrupado,Encuestador,Sitio,Residencia_costa,Distancia_residenciaKm,Edad,Genero,Ingresos,Integrantes_familia,Nota_conocimiento,Participacion_avistamiento,AmbOrigen,Ambiente_bienestar,Ambiente,Agrado,Desagrado,Frec_visita,Frec_infancia,Conoce_especie,Especie,Nombre_especie,Beneficio_sp_amb,FrecPercibida,Origen,Ingreso_percap,AgradoCH,DesagradoCH,Conoce_nombre,Conoce_origen
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,Verde,3,5,0.25,-1,1,Zonotrichia,GORRION,7,7,Terrestre,1700000,Familiaridad,Nada le desagrada,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,Urbano,4,4,1,-1,1,Larus,GAVIOTA,NA,NA,Marino,1700000,Simbolismo,Simbolismo,1,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,Urbano,4,4,1,-1,1,Columba,PALOMA,NA,NA,Terrestre,1700000,Simbolismo,Simbolismo,1,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,Urbano,4,4,1,-1,1,Pele,NO SABE,NA,NA,Marino,1700000,Simbolismo,Simbolismo,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,Urbano,4,4,1,-1,1,Phalacrocorax,NO SABE,NA,NA,Marino,1700000,Simbolismo,Simbolismo,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,Urbano,4,4,1,-1,1,Turdus,GORRION,NA,NA,Terrestre,1700000,Simbolismo,Simbolismo,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,Urbano,4,4,1,-1,1,Zonotrichia,GORRION,NA,NA,Terrestre,1700000,Simbolismo,Simbolismo,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaNat,2,3,1,1,1,Larus,GAVIOTA,7,7,Marino,1700000,Comportamiento,Familiaridad,1,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaNat,2,3,1,1,1,Columba,PALOMA,1,1,Terrestre,1700000,Comportamiento,Familiaridad,1,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaNat,2,3,1,1,1,Pele,NO SABE,7,7,Marino,1700000,Comportamiento,Familiaridad,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaNat,2,3,1,1,1,Phalacrocorax,NO SABE,5,5,Marino,1700000,Comportamiento,Familiaridad,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaNat,2,3,1,1,1,Turdus,GORRION,NA,NA,Terrestre,1700000,Comportamiento,Familiaridad,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaNat,2,3,1,1,1,Zonotrichia,GORRION,NA,NA,Terrestre,1700000,Comportamiento,Familiaridad,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaInt,4,5,1,1,1,Larus,GAVIOTA,NA,NA,Marino,1700000,Simbolismo,Nada le desagrada,1,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaInt,4,5,1,1,1,Columba,PALOMA,NA,NA,Terrestre,1700000,Simbolismo,Nada le desagrada,1,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaInt,4,5,1,1,1,Pele,NO SABE,NA,NA,Marino,1700000,Simbolismo,Nada le desagrada,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaInt,4,5,1,1,1,Phalacrocorax,NO SABE,1,1,Marino,1700000,Simbolismo,Nada le desagrada,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaInt,4,5,1,1,1,Turdus,GORRION,NA,NA,Terrestre,1700000,Simbolismo,Nada le desagrada,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,PlayaInt,4,5,1,1,1,Zonotrichia,GORRION,5,4,Terrestre,1700000,Simbolismo,Nada le desagrada,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,RocaNat,3,2,1,1,1,Larus,GAVIOTA,7,7,Marino,1700000,Familiaridad,Comportamiento,1,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,RocaNat,3,2,1,1,1,Columba,PALOMA,NA,NA,Terrestre,1700000,Familiaridad,Comportamiento,1,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,RocaNat,3,2,1,1,1,Pele,NO SABE,NA,NA,Marino,1700000,Familiaridad,Comportamiento,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,RocaNat,3,2,1,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,1700000,Familiaridad,Comportamiento,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,RocaNat,3,2,1,1,1,Turdus,GORRION,NA,NA,Terrestre,1700000,Familiaridad,Comportamiento,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,7,RocaNat,3,2,1,1,1,Zonotrichia,GORRION,NA,NA,Terrestre,1700000,Familiaridad,Comportamiento,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,5,RocaInt,1,2,0.01,1,1,Larus,GAVIOTA,NA,NA,Marino,1700000,Estética,Comportamiento,1,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,5,RocaInt,1,2,0.01,1,1,Columba,PALOMA,1,4,Terrestre,1700000,Estética,Comportamiento,1,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,5,RocaInt,1,2,0.01,1,1,Pele,NO SABE,7,7,Marino,1700000,Estética,Comportamiento,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,5,RocaInt,1,2,0.01,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,1700000,Estética,Comportamiento,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,5,RocaInt,1,2,0.01,1,1,Turdus,GORRION,1,1,Terrestre,1700000,Estética,Comportamiento,0,1
HP11061992,NO MATERIAL- Exp. físicas y psicológicas,Profesional,FRAN,HUMEDAL RENACA,Reside en la costa,0.2,27,Masculino,3400000,2,1,0,PLAYA NATURAL,5,RocaInt,1,2,0.01,1,1,Zonotrichia,GORRION,NA,NA,Terrestre,1700000,Estética,Comportamiento,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,Verde,1,5,1,0,1,Larus,GAVIOTA,NA,NA,Marino,481250,Estética,Nada le desagrada,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,Verde,1,5,1,0,1,Columba,PALOMA,NA,NA,Terrestre,481250,Estética,Nada le desagrada,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,Verde,1,5,1,0,1,Pele,PELICANO,2,0,Marino,481250,Estética,Nada le desagrada,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,Verde,1,5,1,0,0,Phalacrocorax,NO SABE,NA,NA,Terrestre,481250,Estética,Nada le desagrada,0,0
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,Verde,1,5,1,0,1,Turdus,NO SABE,NA,NA,Terrestre,481250,Estética,Nada le desagrada,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,Verde,1,5,1,0,1,Zonotrichia,NO SABE,NA,NA,Terrestre,481250,Estética,Nada le desagrada,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,Urbano,3,2,1,1,1,Larus,GAVIOTA,4,5,Marino,481250,Familiaridad,Comportamiento,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,Urbano,3,2,1,1,1,Columba,PALOMA,3,7,Terrestre,481250,Familiaridad,Comportamiento,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,Urbano,3,2,1,1,1,Pele,PELICANO,NA,NA,Marino,481250,Familiaridad,Comportamiento,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,Urbano,3,2,1,1,0,Phalacrocorax,NO SABE,NA,NA,Terrestre,481250,Familiaridad,Comportamiento,0,0
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,Urbano,3,2,1,1,1,Turdus,NO SABE,NA,NA,Terrestre,481250,Familiaridad,Comportamiento,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,Urbano,3,2,1,1,1,Zonotrichia,NO SABE,NA,NA,Terrestre,481250,Familiaridad,Comportamiento,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,PlayaNat,4,5,0.04,0,1,Larus,GAVIOTA,NA,NA,Marino,481250,Simbolismo,Nada le desagrada,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,PlayaNat,4,5,0.04,0,1,Columba,PALOMA,NA,NA,Terrestre,481250,Simbolismo,Nada le desagrada,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,PlayaNat,4,5,0.04,0,1,Pele,PELICANO,7,7,Marino,481250,Simbolismo,Nada le desagrada,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,PlayaNat,4,5,0.04,0,0,Phalacrocorax,NO SABE,NA,NA,Terrestre,481250,Simbolismo,Nada le desagrada,0,0
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,PlayaNat,4,5,0.04,0,1,Turdus,NO SABE,NA,NA,Terrestre,481250,Simbolismo,Nada le desagrada,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,PlayaNat,4,5,0.04,0,1,Zonotrichia,NO SABE,2,0,Terrestre,481250,Simbolismo,Nada le desagrada,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,PlayaInt,1,2,0.04,0,1,Larus,GAVIOTA,6,7,Marino,481250,Estética,Comportamiento,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,PlayaInt,1,2,0.04,0,1,Columba,PALOMA,NA,NA,Terrestre,481250,Estética,Comportamiento,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,PlayaInt,1,2,0.04,0,1,Pele,PELICANO,NA,NA,Marino,481250,Estética,Comportamiento,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,PlayaInt,1,2,0.04,0,0,Phalacrocorax,NO SABE,NA,NA,Terrestre,481250,Estética,Comportamiento,0,0
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,PlayaInt,1,2,0.04,0,1,Turdus,NO SABE,6,3,Terrestre,481250,Estética,Comportamiento,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,PlayaInt,1,2,0.04,0,1,Zonotrichia,NO SABE,NA,NA,Terrestre,481250,Estética,Comportamiento,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,RocaNat,2,5,0.04,0,1,Larus,GAVIOTA,NA,NA,Marino,481250,Comportamiento,Nada le desagrada,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,RocaNat,2,5,0.04,0,1,Columba,PALOMA,NA,NA,Terrestre,481250,Comportamiento,Nada le desagrada,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,RocaNat,2,5,0.04,0,1,Pele,PELICANO,NA,NA,Marino,481250,Comportamiento,Nada le desagrada,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,RocaNat,2,5,0.04,0,0,Phalacrocorax,NO SABE,6,3,Terrestre,481250,Comportamiento,Nada le desagrada,0,0
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,RocaNat,2,5,0.04,0,1,Turdus,NO SABE,NA,NA,Terrestre,481250,Comportamiento,Nada le desagrada,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,7,RocaNat,2,5,0.04,0,1,Zonotrichia,NO SABE,5,1,Terrestre,481250,Comportamiento,Nada le desagrada,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,RocaInt,3,2,0.04,0,1,Larus,GAVIOTA,NA,NA,Marino,481250,Familiaridad,Comportamiento,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,RocaInt,3,2,0.04,0,1,Columba,PALOMA,3,4,Terrestre,481250,Familiaridad,Comportamiento,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,RocaInt,3,2,0.04,0,1,Pele,PELICANO,NA,NA,Marino,481250,Familiaridad,Comportamiento,1,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,RocaInt,3,2,0.04,0,0,Phalacrocorax,NO SABE,5,3,Terrestre,481250,Familiaridad,Comportamiento,0,0
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,RocaInt,3,2,0.04,0,1,Turdus,NO SABE,1,0,Terrestre,481250,Familiaridad,Comportamiento,0,1
AP16061991,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,ROCA OCEANICA,No reside en la costa,0.007407407407407408,28,Femenino,1925000,4,2,0,ROCA NATURAL,6,RocaInt,3,2,0.04,0,1,Zonotrichia,NO SABE,NA,NA,Terrestre,481250,Familiaridad,Comportamiento,0,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Verde,2,2,0.25,-1,1,Larus,GAVIOTA,NA,NA,Marino,680000,Comportamiento,Comportamiento,1,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Verde,2,2,0.25,-1,1,Columba,PALOMA,6,7,Terrestre,680000,Comportamiento,Comportamiento,1,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Verde,2,2,0.25,-1,1,Pele,PELICANO,NA,NA,Marino,680000,Comportamiento,Comportamiento,1,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Verde,2,2,0.25,-1,0,Phalacrocorax,NO SABE,NA,NA,Marino,680000,Comportamiento,Comportamiento,0,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Verde,2,2,0.25,-1,1,Turdus,NO SABE,NA,NA,Terrestre,680000,Comportamiento,Comportamiento,0,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Verde,2,2,0.25,-1,0,Zonotrichia,NO SABE,7,5,Terrestre,680000,Comportamiento,Comportamiento,0,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Urbano,2,2,1,1,1,Larus,GAVIOTA,NA,NA,Marino,680000,Comportamiento,Comportamiento,1,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Urbano,2,2,1,1,1,Columba,PALOMA,NA,NA,Terrestre,680000,Comportamiento,Comportamiento,1,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Urbano,2,2,1,1,1,Pele,PELICANO,1,1,Marino,680000,Comportamiento,Comportamiento,1,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Urbano,2,2,1,1,0,Phalacrocorax,NO SABE,NA,NA,Marino,680000,Comportamiento,Comportamiento,0,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Urbano,2,2,1,1,1,Turdus,NO SABE,NA,NA,Terrestre,680000,Comportamiento,Comportamiento,0,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,Urbano,2,2,1,1,0,Zonotrichia,NO SABE,NA,NA,Terrestre,680000,Comportamiento,Comportamiento,0,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,6,PlayaNat,3,5,0.04,0,1,Larus,GAVIOTA,7,6,Marino,680000,Familiaridad,Nada le desagrada,1,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,6,PlayaNat,3,5,0.04,0,1,Columba,PALOMA,NA,NA,Terrestre,680000,Familiaridad,Nada le desagrada,1,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,6,PlayaNat,3,5,0.04,0,1,Pele,PELICANO,NA,NA,Marino,680000,Familiaridad,Nada le desagrada,1,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,6,PlayaNat,3,5,0.04,0,0,Phalacrocorax,NO SABE,1,1,Marino,680000,Familiaridad,Nada le desagrada,0,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,6,PlayaNat,3,5,0.04,0,1,Turdus,NO SABE,1,0,Terrestre,680000,Familiaridad,Nada le desagrada,0,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,6,PlayaNat,3,5,0.04,0,0,Zonotrichia,NO SABE,NA,NA,Terrestre,680000,Familiaridad,Nada le desagrada,0,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,PlayaInt,3,5,0.04,0,1,Larus,GAVIOTA,7,6,Marino,680000,Familiaridad,Nada le desagrada,1,1
MB01042000,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,FRAN,LOS LILENES,No reside en la costa,0.0055248618784530384,19,Femenino,3400000,5,1,0,PLAYA INTERVENIDA,7,PlayaInt,3,5,0.04,0,1,Columba,PALOMA,5,6,Terrestre,680000,Familiaridad,Nada le desagrada,1,1
